frame,finite,inside_image,landmark_quality,bone_consistency,left_target,raw_pose_valid,near_heuristic_stroke,landmark_quality_min_critical,time_s,smooth_window_valid,normal_force_plausible,friction_compatible,double_support_compatible,feet_quasistationary,total_force_valid,torque_valid,com_x_m,com_z_projected_m,com_ax_m_s2,com_az_m_s2,required_hdot_Nm_diagnostic,load_fraction_left_diagnostic,support_lever_m_diagnostic,moment_balance_residual_Nm_diagnostic,total_Fx_N,total_Fz_N,total_Fz_BW,left_Fx_N,left_cop_x_m_assumed,left_Fz_N,left_cop_z_m_assumed,left_ankle_Nm,left_ankle_Nm_kg,left_knee_Nm,left_knee_Nm_kg,left_hip_Nm,left_hip_Nm_kg,right_Fx_N,right_cop_x_m_assumed,right_Fz_N,right_cop_z_m_assumed,right_ankle_Nm,right_ankle_Nm_kg,right_knee_Nm,right_knee_Nm_kg,right_hip_Nm,right_hip_Nm_kg
86,1,1,1,0,1,0,0,0.9411032795906067,2.884,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1,1,1,0,1,0,0,0.9439718723297119,2.917333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1,1,1,0,1,0,0,0.9480933547019958,2.950667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1,1,1,1,1,1,0,0.9516168832778931,2.984,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1,1,1,1,1,1,0,0.9551377892494202,3.017333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1,1,1,1,1,1,1,0.9590162634849548,3.050667,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1,1,1,1,1,1,1,0.9623769521713257,3.084,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1,1,1,1,1,1,1,0.9649965167045593,3.117333,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1,1,1,1,1,1,1,0.9665239453315735,3.150656,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1,1,1,1,1,1,1,0.9649025201797485,3.183989,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1,1,1,1,1,1,1,0.958941638469696,3.217322,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1,1,1,1,1,1,0,0.9474138021469116,3.250656,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1,1,1,1,1,1,0,0.9380377531051636,3.283989,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1,1,1,1,1,1,0,0.9282391667366028,3.317322,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1,1,1,1,1,1,0,0.9194673299789429,3.350656,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1,1,1,1,1,1,0,0.9116230607032776,3.383989,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1,1,1,1,1,1,0,0.9047131538391113,3.417322,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1,1,1,1,1,1,0,0.8962879180908203,3.450644,1,1,1,0,1,1,0,0.07994623986481171,1.0397367994830553,-1.2484492730068468,1.8493498666071266,-9.692878457751124,1.0317438952569176,0.3462379488805538,7.105427357601002e-14,-112.58515543975747,1051.4401709706308,1.1908938395861715,,,,,,,,,,,,,,,,,,,,
104,1,1,1,1,1,1,0,0.8861687779426575,3.483978,1,1,1,1,1,1,1,0.06764113867906975,1.028720466782671,-1.3110903059889236,2.561477695724413,-25.429971165862863,0.945057411024312,0.35559665996756806,1.0658141036401503e-14,-118.23412379408116,1115.659858600428,1.2636310551596193,-111.73803492756234,0.15443210926500595,1054.3626175526704,0.18006514721799138,-72.0693150005241,-0.80077016667249,33.56192733235178,0.37291030369279754,-50.85242693475951,-0.5650269659417723,-6.496088866518819,-0.1880636199062305,61.29724104775755,0.037654571282401114,-0.8702732607735547,-0.009669702897483942,6.78461746851025,0.07538463853900278,5.636475401975236,0.06262750446639151
105,1,1,1,1,1,1,0,0.8769145011901855,3.517311,1,1,1,1,1,1,1,0.05393373880215325,1.022883422939218,-1.2745019990249233,2.4162886026520347,-31.16047364141497,0.8986332967144083,0.3568864319575582,-1.7763568394002505e-14,-114.93459027206761,1102.566706187161,1.2488013435124712,-103.28404976270788,0.15007692680145812,990.8031540285148,0.1783880866888895,-67.27422726062983,-0.7474914140069981,12.724565139104094,0.1413840571011566,-56.81479816455307,-0.6312755351617008,-11.650540509359734,-0.19368040295327787,111.76355215864612,0.03388955100075988,-2.3474583325103335,-0.02608287036122593,16.67147283661976,0.1852385870735529,15.194900759385801,0.16883223065984224
106,1,1,1,1,1,1,0,0.8648364543914795,3.550644,1,1,1,1,1,1,1,0.038681134729333794,1.022684644381673,-1.1762744309086268,1.2335689397499394,-25.56528852137542,0.9063259471293401,0.3504386230476012,1.4210854715202004e-14,-106.07642817933998,995.9090469866499,1.1279975614301163,-96.13981923773774,0.13612137540231115,902.6182102648539,0.17679200721911398,-60.32978189725981,-0.6703309099695534,1.749954835125024,0.019443942612500268,-46.14215266385726,-0.5126905851539696,-9.93660894160225,-0.20126367036711731,93.29083672179594,0.035626850601226806,-1.950576517822394,-0.02167307242024882,11.95302646779409,0.1328114051977121,8.836129070660547,0.0981792118962283
107,1,1,1,1,1,1,0,0.8517616987228394,3.583978,1,1,1,1,1,1,1,0.020784659602030756,1.0251002103869964,-0.7932798347400603,-0.5210533880718706,-18.35897429128214,0.8772029072709832,0.33680724803815687,-4.618527782440651e-14,-71.53797549685865,837.677205463679,0.9487792563865431,-62.753320086124766,0.11301243434846782,734.812879987372,0.17457964417836547,-48.53508865852179,-0.5392787628724643,-3.94913467848588,-0.043879274205398666,-38.26444915699112,-0.42516054618879023,-8.784655410733887,-0.21342600521942484,102.86432547630709,0.03880999465323865,-2.285387007240956,-0.025393188969343953,13.24933665928069,0.14721485176978544,6.668833906316442,0.07409815451462713
108,1,1,1,1,1,1,0,0.8477440476417542,3.617311,1,1,1,1,0,1,0,0.0013639642202912992,1.026658484057985,-0.288085005276446,-2.246348862474878,-4.7857105045227755,0.8217511607063178,0.32237430209217804,4.618527782440651e-14,-25.979505775829903,682.0900595820157,0.7725564158817709,,,,,,,,,,,,,,,,,,,,
109,1,1,1,1,1,1,0,0.8419655561447144,3.650644,1,1,1,1,0,1,0,-0.019226486268838976,1.0238926521100755,0.38925171841767003,-3.31083377336747,9.610770132967474,0.6466994202670601,0.3029316601477058,0.0,35.10271996690549,586.0948103177217,0.6638292109159832,,,,,,,,,,,,,,,,,,,,
110,1,1,1,1,1,1,0,0.8441883325576782,3.683978,1,1,1,1,0,1,0,-0.03920468474119242,1.0139968631283562,1.0393290872874554,-3.202011238796705,17.972554845880854,0.42455295749174105,0.28253408233664723,-2.4868995751603507e-14,93.72669709158275,595.9084264853134,0.6749444178109789,,,,,,,,,,,,,,,,,,,,
111,1,1,1,1,1,1,0,0.846767246723175,3.717311,1,1,1,1,1,1,1,-0.057203841070135576,0.9991760852929931,1.5830382297730583,-2.3617833264883266,16.94456007484482,0.26473664755979304,0.27229960406695125,-2.4868995751603507e-14,142.75838756093444,671.6801796172829,0.7607658620651068,37.79337693392344,-0.005448588492113951,177.8183589842391,0.16095000719182845,-12.67000121961025,-0.14077779132900275,-5.019375407499879,-0.05577083786110977,-22.40983663639802,-0.24899818484886688,104.965010627011,-0.31132456797129787,493.8618206330438,0.03159025732614894,-24.97699049079435,-0.27752211656438164,37.05275895645039,0.4116973217383377,-39.35585077252101,-0.437287230805789
112,1,1,1,1,1,1,0,0.8488608598709106,3.750644,1,1,1,1,0,1,0,-0.07328302156453166,0.9796561534399836,2.195891638381744,-0.7233929764166709,12.014077688372023,0.17054648651797039,0.26929365153178986,1.0658141036401503e-14,198.02550794926572,819.4302213867448,0.9281121547023953,,,,,,,,,,,,,,,,,,,,
113,1,1,1,1,1,1,0,0.8540629148483276,3.783967,1,1,1,1,0,1,0,-0.08649544765134123,0.9584047512915502,2.716758389801738,1.2230546910867224,6.555688881445007,0.1600132734527441,0.2735661219180875,2.930988785010413e-14,244.9972715923208,994.9608720422008,1.1269236289978488,,,,,,,,,,,,,,,,,,,,
114,1,1,1,1,1,1,0,0.8607170581817627,3.8173,1,1,1,1,1,1,1,-0.0964868408106688,0.938132887701166,3.043988985415769,3.1086800178187577,-3.3956870337032616,0.18000805666265404,0.2823807590274728,-2.0872192862952943e-14,274.5069267047941,1165.0065640068958,1.3195226684866868,49.4134584165676,-0.0473959671967909,209.7105675861172,0.14923604514142558,-14.480426080353617,-0.16089362311504019,2.4111458308779223,0.026790509231976914,-31.079797350639247,-0.3453310816737694,225.09346828822652,-0.3741831503074694,955.2959964207786,-0.00640580092716311,-55.91172967722011,-0.6212414408580013,82.29505786999098,0.9143895318887887,-73.21674323517979,-0.8135193692797754
115,1,1,1,1,1,1,0,0.8682823181152344,3.850633,1,1,1,1,1,1,1,-0.10276350438981097,0.9222356386576148,3.10647325061174,4.496641891434996,-17.785254591735857,0.20446209732753054,0.29328217624612507,4.973799150320701e-14,280.1417577401668,1290.1729657696083,1.4612900280548284,57.27837133657546,-0.04549451873041663,263.7914704965344,0.14990631102478494,-17.862786891039583,-0.19847540990043983,4.440791912894419,0.04934213236549354,-48.61715058270371,-0.5401905620300412,222.86338640359133,-0.38225451343910866,1026.3814952730738,-0.018853485998463516,-62.679799911963954,-0.696442221244044,90.87847134609486,1.0097607927343872,-64.83955297541652,-0.720439477504628
116,1,1,1,1,1,1,0,0.8778498768806458,3.883967,1,1,1,1,1,1,1,-0.10419991255677785,0.9147528036916538,2.699975517475099,4.768719175592969,-27.435454347262702,0.2697660966806945,0.3057738805363236,-3.552713678800501e-15,243.48379216590448,1314.7088952549743,1.4890801849076614,65.68367221760951,-0.03920189013015336,354.6638869443225,0.15223939724572966,-23.292034238038152,-0.25880038042264614,8.208526556223028,0.09120585062470031,-75.07406487909651,-0.8341562764344057,177.80011994829496,-0.38335032903920013,960.0450083106518,-0.02689097970492777,-59.426320660191976,-0.6602924517799108,85.94567778681926,0.9549519754091029,-42.51488153937319,-0.47238757265970216
117,1,1,1,1,1,1,0,0.8849447965621948,3.9173,1,1,1,1,1,1,1,-0.10146210794481607,0.9154797661400026,1.9539144603041365,4.0729017945389865,-26.38240156731803,0.38468094168660383,0.3147486050984537,1.7763568394002505e-14,176.20400603022708,1251.9600838315262,1.4180089294727898,67.78232296865977,-0.03391733662703411,481.60518400235094,0.1554967354449593,-30.245733272583447,-0.336063703028705,15.523572379789918,0.1724841375532213,-101.78106044142935,-1.1309006715714371,108.42168306156731,-0.3775545338246995,770.3548998291752,-0.027721089732469173,-47.19315128014429,-0.5243683475571588,68.49376822610523,0.761041869178947,-15.501247093657383,-0.17223607881841538
118,1,1,1,1,1,1,0,0.8910041451454163,3.950633,1,1,1,1,1,1,1,-0.09612114201363973,0.9233327899427357,1.1313677559767517,2.6211637727261023,-18.630560611007986,0.5327223227028713,0.3217442208027171,4.973799150320701e-14,102.0267442339835,1121.0423490244402,1.2697274312203422,54.351924166139476,-0.03137616607432428,597.2042840205828,0.15857232469654503,-35.55029746504983,-0.3950033051672203,25.090940774925492,0.2787882308325055,-112.31330312145087,-1.247925590238343,47.67482006784402,-0.3709077430665468,523.8380650038574,-0.0222594723309296,-29.985047345893655,-0.33316719273215173,46.30963428438344,0.5145514920487049,4.352121568568476,0.04835690631742751
119,1,1,1,1,1,1,0,0.896632969379425,3.983967,1,1,1,1,1,1,1,-0.090032482116676,0.9344305166257235,0.4892907621994123,1.0872403365166652,-6.473683562202566,0.6963286237283568,0.33118994508751237,5.595524044110789e-14,44.124240935143014,982.7131335470731,1.1130514594484913,30.724971963426558,-0.030681391704729374,684.2912838026143,0.1608168990300805,-38.853826096223884,-0.43170917884693205,34.434372247372735,0.3826041360819193,-107.52347880287965,-1.1947053200319961,13.399268971716456,-0.3700484069202864,298.42184974445877,-0.013867195599492937,-15.41380199085122,-0.17126446656501354,25.40032416049177,0.28222582400546414,13.553937104889684,0.15059930116544093
120,1,1,1,1,1,1,0,0.9009972214698792,4.0173,1,1,1,1,1,1,1,-0.0835511004001136,0.9455258460944952,-0.042934392775852835,-0.08868694547008657,10.421405941344435,0.8919390280452535,0.3474790273943943,2.842170943040401e-14,-3.8718235405264094,876.6680112575078,0.9929414557226274,-3.453430525499858,-0.030654957196900923,781.9344138793869,0.16225373362661483,-42.062498187517974,-0.46736109097242196,46.80143377156055,0.5200159307951172,-92.04333039182242,-1.022703671020249,-0.4183930150265517,-0.37740602600134165,94.73359737812095,-0.0033397994297249683,-4.122427621236864,-0.04580475134707626,5.427885249872128,0.06030983610969031,12.071807562865391,0.1341311951429488
121,1,1,1,1,1,1,0,0.9042791128158569,4.050633,1,1,1,0,1,1,0,-0.07777928504174583,0.9554435821425138,-0.35796216203742387,-0.8770345187097078,26.626112344959115,1.0477271828242951,0.36595039838475746,3.552713678800501e-15,-32.28102777253489,805.5748271027587,0.9124191042051859,,,,,,,,,,,,,,,,,,,,
122,1,1,1,1,1,1,0,0.9032086133956909,4.083956,1,1,1,0,0,1,0,-0.07307410325624218,0.963134662233953,-0.48830620266170516,-1.2314585696896765,36.689179587272186,1.1317647564508782,0.3818202823883593,-6.394884621840902e-14,-44.03545335603258,773.6128661853852,0.8762179931876601,,,,,,,,,,,,,,,,,,,,
123,1,1,1,1,1,1,0,0.9072480201721191,4.117289,1,1,1,0,1,1,0,-0.06917073217342459,0.9683475325186697,-0.5697485381786415,-1.1910224492443957,42.72945496325187,1.1747593768280395,0.3975185401968998,7.105427357601002e-15,-51.3799231729499,777.2593955271407,0.8803481657346705,,,,,,,,,,,,,,,,,,,,
124,1,1,1,1,1,1,0,0.9120154976844788,4.150622,1,1,1,0,1,1,0,-0.06596883726022303,0.9708224759760941,-0.6710076111342668,-0.6994019845179272,42.94140823611224,1.1863467302026172,0.4118777609556742,-1.4210854715202004e-14,-60.511466372088194,821.5937290361736,0.9305626107556615,,,,,,,,,,,,,,,,,,,,
125,1,1,1,1,1,1,0,0.915534257888794,4.183956,1,1,1,0,1,1,0,-0.06265235296746627,0.9722910094916785,-0.9763838206179147,-0.07142251322730933,39.21838016363686,1.2206391253215836,0.42611339929741254,1.4210854715202004e-14,-88.05029294332357,878.2249177571615,0.994704856447119,,,,,,,,,,,,,,,,,,,,
126,1,1,1,1,1,1,0,0.9158996939659119,4.217289,1,1,1,0,1,1,0,-0.060795799037920484,0.9736179660073654,-1.1830606936445875,0.5444723670359832,29.211481328027485,1.2136274020040827,0.43648336105203006,-6.750155989720952e-14,-106.68841335286893,933.7663180593051,1.0576127738807397,,,,,,,,,,,,,,,,,,,,
127,1,1,1,1,1,1,0,0.9173500537872314,4.250622,1,1,1,0,1,1,0,-0.06072301820114824,0.9761868300702041,-1.28086426314058,0.8783011108583231,17.934166443958343,1.1907676629998762,0.4420512830380031,6.039613253960852e-14,-115.50833925001753,963.8709941772039,1.0917102663690155,,,,,,,,,,,,,,,,,,,,
128,1,1,1,1,1,1,0,0.9190981984138489,4.283956,1,1,1,0,1,1,0,-0.06203452080499155,0.9814078784893833,-1.3664539028301785,0.6827667841240229,11.192893786581081,1.1906746167424127,0.4422480036211929,-7.105427357601002e-14,-123.22681295722553,946.2377085923047,1.0717382586842277,,,,,,,,,,,,,,,,,,,,
129,1,1,1,1,1,1,0,0.9195690155029297,4.317289,1,1,1,0,1,1,0,-0.06559012502569027,0.988381715233061,-1.2372181378204465,0.14128221526949494,4.712890339193136,1.1621488094372388,0.4347387256121523,-4.085620730620576e-14,-111.57233166864789,897.4066301730034,1.0164306605198814,,,,,,,,,,,,,,,,,,,,
130,1,1,1,1,1,1,0,0.918526828289032,4.350622,1,1,1,0,1,1,0,-0.07046994380380382,0.99607038430616,-1.0736191050777533,-0.6128043505739593,-0.1980749464128308,1.1310266176083448,0.42528356464161715,-7.16093850883226e-15,-96.81897089591182,829.4031036652406,0.9394077513481034,,,,,,,,,,,,,,,,,,,,
131,1,1,1,1,1,1,0,0.9189980030059814,4.383944,1,1,1,0,1,1,0,-0.07685186573174699,1.002456666754797,-0.813078496385743,-1.2329493542860825,-2.228934000864894,1.0729914621639014,0.4161494542382285,1.9095836023552692e-14,-73.32341880406632,773.4784272304813,0.8760657234460089,,,,,,,,,,,,,,,,,,,,
132,1,1,1,1,1,1,0,0.9192920923233032,4.417278,1,1,1,1,1,1,1,-0.08437705899498683,1.0065553301843857,-0.4789583617461169,-1.5501932223346082,-2.5899660273144285,0.9832581353065676,0.4065267458148532,8.171241461241152e-14,-43.19246506226483,744.8693752098653,0.8436622213272911,-42.469342656416586,-0.03209626532886638,732.3988729158202,0.1625604481961826,-43.50943737747839,-0.4834381930830932,38.791996140286386,0.4310221793365154,-39.06802289481938,-0.43408914327577086,-0.7231224058482448,-0.4335863996256515,12.470502294045108,0.06392562993276563,0.09844273228823314,0.0010938081365359238,-3.2038823311246727,-0.03559869256805192,-5.833946115607178,-0.06482162350674642
133,1,1,1,1,1,1,0,0.9171402454376221,4.450611,1,1,1,1,1,1,1,-0.09284843720195327,1.0083428528413174,-0.03953175429029759,-1.5782356035199647,-3.855263489572378,0.8474065191778021,0.3943901648194466,-8.881784197001252e-15,-3.564973601899037,742.3405132745698,0.8407979536465848,-3.0209818709460143,-0.03379669782969438,629.0641903986663,0.16228351657065443,-40.037821826663716,-0.4448646869629302,15.698878007634072,0.17443197786260078,-55.39649003321682,-0.6155165559246314,-0.5439917309530226,-0.42769188427424226,113.27632287590363,0.05826633522480326,-2.066993940499013,-0.022966599338877923,20.788629857791506,0.2309847761976834,15.70826556701736,0.17453628407797067
134,1,1,1,1,1,1,0,0.9107685089111328,4.483944,1,1,1,1,1,1,1,-0.10156440062330092,1.0074919456851685,0.45105030311064803,-1.2268918385090755,-5.812536025036468,0.6895374804606644,0.3794367692395929,2.6645352591003757e-15,40.67571633451825,774.0246940032517,0.8766844421828651,28.047430957236408,-0.03551842572381586,533.7190373173389,0.16244558349085078,-36.22191504195078,-0.402465722688342,-2.9484590348463318,-0.03276065594273702,-65.65221712668509,-0.7294690791853898,12.628285377281843,-0.4213564768084851,240.30565668591277,0.05059757378672129,-7.709680929780189,-0.08566312144200211,40.02369082010519,0.44470767577894654,28.09396321279604,0.3121551468088449
135,1,1,1,1,1,1,0,0.9075279831886292,4.517278,1,1,1,1,1,1,1,-0.10959743002086056,1.004246045390316,0.9020861341066069,-0.5150209830806421,-5.568117970201346,0.5615562369071014,0.36486491972757185,4.618527782440651e-14,81.35012757373383,838.2212077457879,0.9493954102908458,45.6826715122186,-0.037169730819545,470.70834711745033,0.16289494209737437,-33.14388105899022,-0.3682653450998913,-13.982345502062056,-0.1553593944673562,-67.79368872129994,-0.7532632080144438,35.66745606151523,-0.4155526039715767,367.51286062833753,0.04127143574941145,-15.866162898900663,-0.17629069887667403,49.61439748612515,0.5512710831791683,28.103613991578364,0.31226237768420406
136,1,1,1,1,1,1,0,0.904373288154602,4.550611,1,1,1,1,1,1,1,-0.11650983610197853,1.0001119404974366,1.3177001072399386,0.27892270149015025,-5.9640783180823895,0.4545522413656831,0.35156041156887025,7.460698725481052e-14,118.8301956708977,909.8190492203821,1.0304893523846212,54.01453178412924,-0.03888951915646266,413.56028806031946,0.1639424436507009,-29.676152668794725,-0.3297350296532747,-18.53784252575146,-0.20597602806390514,-63.35083348860708,-0.703898149873412,64.81566388676846,-0.4107516756291853,496.2587611600627,0.0313641998714686,-25.66362218443489,-0.2851513576048321,52.747161817836094,0.5860795757537344,19.80816842795227,0.22009076031058078
137,1,1,1,1,1,1,0,0.9056574702262878,4.583944,1,1,1,1,1,1,1,-0.12191761636120788,0.9967726120955854,1.7173822307228062,0.8728934620917721,-5.3983228576531,0.3586787975206876,0.3396213748951014,-2.7533531010703882e-14,154.8735295665827,963.3833324114363,1.0911579254858266,55.54985135272654,-0.04053506784918651,345.5451752208068,0.1656154098301973,-24.869426301405387,-0.2763269589045043,-18.261300030066483,-0.20290333366740537,-52.8294647714931,-0.58699405301659,99.32367821385617,-0.40748003884188444,617.8381571906295,0.022774933714081697,-36.22923244578888,-0.402547027175432,49.72764902843134,0.5525294336492371,4.1875113970608595,0.04652790441178733
138,1,1,1,1,1,1,0,0.9062783122062683,4.617278,1,1,1,1,1,1,1,-0.12540858770315355,0.9953928041782505,2.1169082857786763,1.107714854251563,-5.504559608477609,0.25426437465822693,0.32875812677488736,3.8191672047105385e-14,190.90278921152108,984.5595255564062,1.1151427404648389,48.53977831937872,-0.041799463017792804,250.33841207940023,0.1674633297663966,-17.871627212533824,-0.19857363569482026,-13.54801368217193,-0.15053348535746588,-33.52584796351926,-0.3725094218168807,142.36301089214237,-0.40594348554879184,734.221113477006,0.01654305997490122,-47.193409291699254,-0.5243712143522139,41.38427289612476,0.4598252544013863,-19.771176960003046,-0.21967974400003384
139,1,1,1,1,1,1,0,0.905633270740509,4.650611,1,1,1,1,1,1,1,-0.12566614827774425,0.9959568543305731,2.292506855868578,1.03701461036065,-4.7589745099290495,0.2029844077231612,0.3241407295735553,-4.440892098500626e-15,206.73826826222842,978.1837775623237,1.1079213699879076,41.96464493692045,-0.04118235844567257,198.55605473289273,0.1693471700451625,-13.638832031922645,-0.15154257813247382,-8.295997098029108,-0.09217774553365676,-19.51281068448707,-0.2168090076054119,164.77362332530797,-0.40549475924586786,779.627722829431,0.013153811749164102,-52.84212423913233,-0.587134713768137,33.1854214109658,0.3687269045662867,-34.473735788037075,-0.3830415087559675
140,1,1,1,1,1,1,0,0.9092680811882019,4.683944,1,1,1,1,1,1,1,-0.1233055950739388,0.9987205369280009,2.3935349386429534,0.6132720371885358,-2.752687025364145,0.15813571427171794,0.3253231875908667,1.9984014443252818e-14,215.8489807668216,939.9706723136624,1.0646400184773612,34.13343274838364,-0.035333062392287645,148.64293366078792,0.17085781099367142,-9.579610550628999,-0.1064401172292111,-3.625181612790928,-0.04027979569767698,-6.473187279228375,-0.0719243031025375,181.71554801843797,-0.4052962004987465,791.3277386528745,0.013334250396854758,-55.77688923638445,-0.619743213737605,23.714114838135288,0.26349016486816984,-47.84584831208352,-0.531620536800928
141,1,1,1,1,1,1,0,0.9135266542434692,4.717267,1,1,1,1,1,1,1,-0.11860466603053739,1.0038050296889296,2.521153038643025,-0.25194019766254505,-2.1855463059245936,0.06474530649582637,0.33206609461058956,-6.217248937900877e-15,227.35758102482808,861.9458329747919,0.9762666587096973,14.720336267602171,-0.01964078300053132,55.80694713875326,0.17093112431473825,-2.6856955527857598,-0.029841061697619554,2.0572845127769224,0.02285871680863247,17.040158967592212,0.18933509963991346,212.63724475722591,-0.40423755135753525,806.1388858360386,0.014838239203615064,-60.14919187201299,-0.6683243541334777,7.7942695246199705,0.08660299471799968,-73.09978570870166,-0.8122198412077962
142,1,1,1,1,1,1,0,0.916520893573761,4.7506,1,1,1,0,1,1,0,-0.11072298318035355,1.0090057159300982,2.5623423549570634,-1.22586266147674,-2.814930402070819,-0.02079641122663716,0.3496804745769965,2.842170943040401e-14,231.07203357002803,774.1175051880278,0.8767895630173607,,,,,,,,,,,,,,,,,,,,
143,1,1,1,1,1,1,0,0.9199349880218506,4.783933,1,1,1,0,0,1,0,-0.10045618590377114,1.0119186645207516,2.7465616971948243,-1.957345957180206,-5.31070980938698,-0.13465602273996286,0.37558673976759716,1.7763568394002505e-15,247.68493385302932,708.1523415814892,0.8020753670647741,,,,,,,,,,,,,,,,,,,,
144,1,1,1,1,1,1,0,0.9241230487823486,4.817267,1,1,1,0,0,1,0,-0.08695568971539357,1.0117427015637281,2.931764371906536,-2.4054833065948555,-9.759704624711135,-0.2080746099505934,0.4156594257257229,-2.6645352591003757e-14,264.3865110585315,667.7393154112762,0.7563023166964278,,,,,,,,,,,,,,,,,,,,
145,1,1,1,1,1,1,0,0.9269677996635437,4.8506,1,1,1,0,0,1,0,-0.0702752829620841,1.0070727973950484,3.1562213465476527,-2.29606564684666,-17.95622896407852,-0.21413432548787836,0.4715746260946067,2.842170943040401e-14,284.6280410316674,677.6065999673684,0.7674783100774362,,,,,,,,,,,,,,,,,,,,
146,1,1,1,1,1,1,0,0.9300926923751831,4.883933,1,1,1,0,0,1,0,-0.04930902683067017,0.9984624589458045,3.1818562348038446,-1.696643766586485,-25.09900207126136,-0.1082258549107836,0.5493156973591898,3.552713678800501e-14,286.9397952546108,731.662465129231,0.8287036642079861,,,,,,,,,,,,,,,,,,,,
147,1,1,1,1,1,1,0,0.9331726431846619,4.917267,1,1,1,1,0,1,0,-0.0247067102484219,0.9872716018807713,3.128911698579579,-0.7943600321694669,-27.97023302519249,0.017168070176262904,0.6362795112131379,1.4210854715202004e-14,282.1652569779065,813.0304122989578,0.920863531882385,,,,,,,,,,,,,,,,,,,,
148,1,1,1,1,1,1,0,0.9352628588676453,4.9506,1,1,1,1,0,1,0,0.0041116134993967,0.9746563241576384,2.83224123698719,0.3267915185993374,-23.506203959171867,0.16431920970786357,0.7300529926540591,3.907985046680551e-14,255.41151475150485,914.1358591472886,1.0353787055694739,,,,,,,,,,,,,,,,,,,,
149,1,1,1,1,1,1,0,0.9372687339782715,4.983933,1,1,1,1,0,1,0,0.03618351464421835,0.9614529266354551,2.411685625219323,1.7096117047140271,-14.230014595185272,0.2957315179154371,0.8153204601391735,-6.572520305780927e-14,217.48580968227859,1038.8385835311112,1.176620889716968,,,,,,,,,,,,,,,,,,,,
150,1,1,1,1,1,1,0,0.9396467804908752,5.017256,1,1,1,1,1,1,1,0.07100246018954394,0.9503497657462473,1.9115887507840394,3.0232265662968847,0.5656918755786402,0.4037681302983594,0.878938078648293,2.4646951146678475e-14,172.3870735457047,1157.3003717486533,1.310794395456624,69.60440637315496,0.48267093272401435,467.28100729455,0.15378587195543175,-43.002952158652334,-0.4778105795405815,-108.30247623388047,-1.2033608470431163,-225.99947648707956,-2.511105294300884,102.78266717254975,-0.4269084693205233,690.0193644541034,0.013181445661263898,-36.478488204219055,-0.4053165356024339,127.57281144459247,1.4174756827176942,152.7394958874031,1.6971055098600345
151,1,1,1,1,1,1,0,0.9432389736175537,5.050589,1,1,1,1,1,1,1,0.10914494805105371,0.9442111253942119,1.14941975204322,3.831829109493358,22.478898553694275,0.5109245088423597,0.9155818138209533,2.0250467969162855e-13,103.65467323925762,1230.2201490941113,1.393385603232655,52.95971301398299,0.5096812303480323,628.5496254438834,0.1477044851141218,-54.61250389109853,-0.6068055987899836,-115.75111031115142,-1.2861234479016825,-267.96795343644135,-2.9774217048493483,50.69496022527463,-0.42017810369448894,601.6705236502279,0.016756349392358864,-22.322725316091343,-0.24803028128990381,140.882662037157,1.5653629115239664,194.09719127133968,2.156635458570441
152,1,1,1,1,1,1,0,0.9468902945518494,5.083922,1,1,1,1,1,1,1,0.14821318887706414,0.9445161045598207,0.5127374228841549,3.9040422389731506,44.81575243581243,0.5970933359499125,0.9128070292181316,1.2789769243681803e-13,46.2386607956931,1236.732329110599,1.400761500861478,27.60879622435683,0.5224417096118787,738.4446320657527,0.14099927572669396,-59.635339004109554,-0.6626148778234395,-98.76285084903589,-1.0973650094337322,-266.19149228285573,-2.957683247587286,18.62986457133627,-0.395374633072027,498.2876970448463,0.02407454052364819,-11.306200433890565,-0.12562444926545072,132.54168453941696,1.4726853837712996,196.6171147858097,2.1846346087312187
