frame,finite,inside_image,landmark_quality,bone_consistency,left_target,raw_pose_valid,near_heuristic_stroke,landmark_quality_min_critical,time_s,smooth_window_valid,normal_force_plausible,friction_compatible,double_support_compatible,feet_quasistationary,total_force_valid,torque_valid,com_x_m,com_z_projected_m,com_ax_m_s2,com_az_m_s2,required_hdot_Nm_diagnostic,load_fraction_left_diagnostic,support_lever_m_diagnostic,moment_balance_residual_Nm_diagnostic,total_Fx_N,total_Fz_N,total_Fz_BW,left_Fx_N,left_cop_x_m_assumed,left_Fz_N,left_cop_z_m_assumed,left_ankle_Nm,left_ankle_Nm_kg,left_knee_Nm,left_knee_Nm_kg,left_hip_Nm,left_hip_Nm_kg,right_Fx_N,right_cop_x_m_assumed,right_Fz_N,right_cop_z_m_assumed,right_ankle_Nm,right_ankle_Nm_kg,right_knee_Nm,right_knee_Nm_kg,right_hip_Nm,right_hip_Nm_kg
51,1,1,1,1,1,1,0,0.7649572491645813,1.706111,1,1,1,1,1,1,1,0.2252443096300847,1.1000694503011734,0.07273232451573543,0.009024761967712458,1.6449275662588798,0.1331119594975238,0.4638896614532732,-7.993605777301127e-15,6.559001024829023,885.4796530342485,1.0029217952590876,0.873081478761258,-0.1811587538534495,117.86793171057631,0.27530041633660585,-0.7383121007181124,-0.008203467785756804,24.100978481421727,0.26778864979357475,25.19984696203045,0.2799982995781161,5.6859195460677645,0.28194781992242457,767.6117213236721,0.16786378883294045,-49.72552999581355,-0.5525058888423728,-80.72338791290294,-0.8969265323655882,-196.52541949186622,-2.183615772131847
52,1,1,1,1,1,1,0,0.7664628624916077,1.739444,1,1,1,1,1,1,1,0.22530702853055576,1.1001003857126361,0.029655363811263432,0.006038236826835373,0.6981496264423491,0.12536345372698382,0.4627303992709629,-4.9960036108132044e-15,2.674320708499737,885.2103281970443,1.0026167495719156,0.3352620803911214,-0.18111956076142796,110.97302401757833,0.2750713349522253,-0.6474487200165419,-0.007193874666850465,22.694777771599732,0.25216419746221924,22.970784527548147,0.2552309391949794,2.3390586281086154,0.28129027279847485,774.2373041794659,0.168263886201164,-49.579492073891515,-0.5508832452654613,-80.01690638419663,-0.8890767376021848,-195.0529547448436,-2.1672550527204844
53,1,1,1,1,1,1,0,0.7665720582008362,1.772778,1,1,1,1,1,1,1,0.2254160898771135,1.1001686841390306,-0.027116303602477708,-0.004020040819238971,0.37319013084150815,0.11349002400712477,0.46160869691410145,-7.716050021144838e-15,-2.4453482588714404,884.3032727189213,1.0015893903261086,-0.2775226326051005,-0.18110149826937516,100.35959965044938,0.2746923071326892,-0.5123045870568551,-0.005692273189520612,20.179138241544706,0.22421264712827452,19.909353309892452,0.2212150367765828,-2.16782562626634,0.28080275464699767,783.9436730684719,0.16844959711802024,-49.53104666368763,-0.5503449629298626,-79.0486863970565,-0.8783187377450722,-193.44976460994064,-2.1494418289993407
54,1,1,1,1,1,1,0,0.7691453099250793,1.806111,1,1,1,1,1,1,1,0.22543116469524105,1.1002410149384065,-0.07092990068664576,-0.014774077369861081,0.1876275037498913,0.104520600061475,0.460883742179512,-4.163336342344337e-15,-6.396458443921716,883.3334737027863,1.0004909657976964,-0.6685616748269864,-0.18109922870010564,92.32654472580236,0.2744310033166031,-0.41443602746956854,-0.004604844749661873,18.252129792835312,0.20280144214261459,17.796873330840114,0.1977430370093346,-5.72789676909473,0.2805631664866564,791.0069289769839,0.16856981622679043,-49.552482473382554,-0.5505831385931395,-78.24448348210282,-0.8693831498011425,-192.2507200326686,-2.1361191114740956
55,1,1,1,1,1,1,0,0.7711493968963623,1.839444,1,1,1,1,1,1,1,0.22530417845839756,1.100333305318275,-0.09213336940404829,-0.03219409792840175,0.3459550547097993,0.09970568113106847,0.46058333787324757,-1.7208456881689926e-15,-8.308587252857077,881.762536248817,0.9987116731779555,-0.8284133512830278,-0.18120104355335787,87.91673427254675,0.2745190240138593,-0.3279373970277419,-0.0036437488558637987,17.299585172340706,0.19221761302600784,16.932941791531906,0.18814379768368786,-7.480173901574049,0.2803999724206769,793.8458019762703,0.16868617783560735,-49.463801799958595,-0.5495977977773178,-77.97703351416992,-0.8664114834907769,-191.66567552710137,-2.129618616967793
56,1,1,1,1,1,1,0,0.7721788287162781,1.872778,1,1,1,1,1,1,1,0.22515954768517418,1.1003582426878546,-0.12359251238254092,-0.043441066845212706,1.7461850570624082,0.0902876004973567,0.4595812378924723,-3.1086244689504383e-15,-11.145572766657542,880.7482845918989,0.9975629002060243,-1.0063070212701948,-0.18053408060513026,79.52064925796559,0.275051239480377,-0.24401225692781772,-0.0027112472991979745,15.105201079345484,0.16783556754828316,15.005237677354438,0.166724863081716,-10.139265745387346,0.28042861478015446,801.2276353339333,0.16879316073285955,-49.764685299585786,-0.5529409477731754,-78.07641255739505,-0.8675156950821672,-191.48242295389804,-2.1275824772655336
57,1,1,1,1,1,1,0,0.773181676864624,1.906111,1,1,1,1,1,1,1,0.22477717141811468,1.100243794663493,-0.12720309821928402,-0.035782599691750634,3.9534464310694193,0.08509609920939094,0.4582791763058381,-3.1086244689504383e-15,-11.471175397415037,881.4389251597983,0.9983451411935645,-0.9761522796667546,-0.1793279282258947,75.00701422241711,0.2760182140821461,-0.21458317378553102,-0.0023842574865059,13.95304841849567,0.15503387131661855,14.630269539741375,0.16255855044157083,-10.495023117748282,0.28038670057054826,806.4319109373811,0.16870074952920644,-50.10227618585319,-0.556691957620591,-78.90988157190854,-0.876776461910095,-192.77016275157337,-2.1418906972397043
58,1,1,1,1,1,1,0,0.7721022367477417,1.939444,1,1,1,1,1,1,1,0.22423332460368312,1.100139023333426,-0.12694513611586128,-0.03897161904710578,6.350273839992576,0.08124312525373531,0.45623932205721784,1.7763568394002505e-15,-11.447912374928373,881.1513393943324,0.9980194126110911,-0.9300641789700923,-0.1770864299549887,71.58748863391038,0.2779524300310007,-0.2187850265158267,-0.0024309447390647413,13.102809114958916,0.14558676794398795,14.663294550551331,0.1629254950061259,-10.517848195958281,0.2806132437515769,809.5638507604219,0.16851206300038965,-50.46478547031267,-0.5607198385590296,-79.91902411559786,-0.8879891568399763,-193.99589482458344,-2.1555099424953714
59,1,1,1,1,1,1,0,0.771352231502533,1.972767,1,1,1,1,1,1,1,0.22355458958718,1.100036920929008,-0.12735122588514444,-0.052194894713671704,8.785882349013539,0.0778557581823222,0.45351931019428077,5.329070518200751e-15,-11.484533550322329,879.9588643947213,0.9966687783381144,-0.8941370669306614,-0.17401392822016878,68.50986455670628,0.28073436448708333,-0.22681063761692108,-0.0025201181957435676,12.453035294823733,0.13836705883137482,14.895364525504279,0.1655040502833809,-10.590396483391668,0.2810123947473393,811.4489998380151,0.16822458464647128,-50.88945342851582,-0.5654383714279536,-80.79971259000689,-0.89777458433341,-194.87316495740728,-2.1652573884156365
60,1,1,1,1,1,1,0,0.7721987962722778,2.0061,1,1,1,1,1,1,1,0.22283412569459438,1.1000495523561855,-0.15186962865654138,-0.10929389141195323,11.657970652184261,0.0684615747879643,0.44888945499034744,0.0,-13.695603112246905,874.8096768724703,0.9908366484001248,-0.9376225567353682,-0.1692735554052718,59.89084811843951,0.2840408964761154,-0.2091384841985481,-0.0023237609355394235,10.286621693725728,0.11429579659695253,13.82291245396489,0.15358791615516543,-12.757980555511537,0.2814913467323165,814.9188287540308,0.16775987962783565,-51.27664877986794,-0.5697405419985326,-80.6953542248174,-0.8966150469424155,-194.0767432720865,-2.1564082585787387
61,1,1,1,1,1,1,0,0.770713210105896,2.039433,1,1,1,1,1,1,1,0.22179924655732375,1.0997327647937876,-0.14866296679939486,-0.12135548914010945,13.71893761479954,0.06883848100084518,0.44394410631739334,0.0,-13.406426345969432,873.7219619893452,0.9896046686933346,-0.922878025306247,-0.1634637342669061,60.145692680424716,0.28719404374575963,-0.261998915121606,-0.0029110990569067336,10.729943524275267,0.11922159471416964,15.194845622578423,0.16883161802864916,-12.483548320663186,0.28238001514606553,813.5762693089205,0.16679648656795276,-51.5890431238946,-0.5732115902654955,-81.50423553876406,-0.9056026170973784,-194.93138297447584,-2.1659042552719536
62,1,1,1,1,1,1,0,0.7683276534080505,2.072767,1,1,1,1,1,1,1,0.22049031072885142,1.099222415251641,-0.12011981176690617,-0.11520173827888644,15.098682833843997,0.0778936026194955,0.4379192268837967,-8.881784197001252e-15,-10.832404625139601,874.2769072420103,0.9902332169464382,-0.8437750212842092,-0.1560519826435703,68.10057799211069,0.2899563192129746,-0.4504682551561221,-0.005005202835068024,13.363082607744616,0.14847869564160684,18.47739169199398,0.20530435213326645,-9.988629603855392,0.28343860804749454,806.1763292498996,0.1658453188693658,-51.78920211001731,-0.5754355790001923,-82.73026760616662,-0.9192251956240736,-196.63587525128764,-2.1848430583476404
63,1,1,1,1,1,1,0,0.7600979208946228,2.1061,1,1,1,1,1,1,1,0.21916834243889485,1.098506503625321,-0.11653200095597556,-0.08300231748802155,14.684334526437052,0.08882552119498122,0.4294369010389952,1.0658141036401503e-14,-10.508855846209878,877.1806510089305,0.9935220874492359,-0.9334545977025178,-0.1457484987705201,77.91602850802117,0.29194615290599846,-0.767641644843077,-0.008529351609367521,16.418599559740986,0.18242888399712207,21.295922589889948,0.2366213621098883,-9.57540124850736,0.28524197619343555,799.2646225009092,0.16484067477981362,-51.94982830427046,-0.577220314491894,-83.4744586052001,-0.9274939845022233,-197.49986256721004,-2.1944429174134448
64,1,1,1,1,1,1,0,0.7529934644699097,2.139433,1,1,1,1,1,1,1,0.21806626983303926,1.0975862421308498,-0.19298505329329788,-0.013110554113474802,12.441522384980555,0.08871292558443852,0.41513044111131703,-1.0658141036401503e-14,-17.403392105989607,883.4834902300471,1.0006608791822935,-1.5439058288154608,-0.13034201441857585,78.37640512385819,0.29114523191753194,-1.0515246310625699,-0.011683607011806332,16.18723969189051,0.17985821879878344,19.653664640018977,0.21837405155576642,-15.859486277174145,0.28737022934282774,805.1070851061888,0.1641683260479334,-52.47378420184339,-0.5830420466871488,-82.57461610809472,-0.9174957345343857,-196.35447286128706,-2.181716365125412
65,1,1,1,1,1,1,0,0.7449541687965393,2.172767,1,1,1,1,1,1,1,0.21682725432044272,1.0967267805186298,-0.299145185329775,0.04919571194022524,9.739182479885084,0.08583699353227818,0.3976684838748389,-3.552713678800501e-15,-26.976912813039117,889.1022693027697,1.0070248831156072,-2.3156170906536713,-0.11136629771456612,76.3178657396757,0.2874913396639506,-1.344463847846278,-0.014938487198291979,14.599978128093895,0.16222197920104328,16.677183584907624,0.18530203983230692,-24.661295722385447,0.2902392200118819,812.7844035630941,0.1637665796440229,-52.87080044107975,-0.5874533382342194,-81.16595924238617,-0.9018439915820685,-194.50280095559964,-2.161142232839996
66,1,1,1,1,1,1,0,0.7417940497398376,2.2061,1,1,1,1,1,1,1,0.21526929345569476,1.0961428319495914,-0.4312758194347252,0.05573132027572462,6.370196530526673,0.0795262513004147,0.37862859428405654,3.552713678800501e-15,-38.89245339662353,889.6916504624651,1.0076924345480405,-3.09297102250955,-0.09080100554850698,70.75384177455871,0.2813057626913778,-1.5129934452221936,-0.016811038280246597,11.770259808316286,0.1307806645368476,12.386459958320104,0.13762733287022338,-35.79948237411398,0.2933334671485385,818.9378086879063,0.16362683882046822,-52.74596574785628,-0.586066286087292,-78.43628702008161,-0.8715143002231289,-190.51774928720508,-2.1168638809689453
67,1,1,1,1,1,1,0,0.7340564131736755,2.239433,1,1,1,1,1,1,1,0.21304811401832588,1.0956963084693159,-0.5357344757034553,0.02779931116164925,2.6348605156952845,0.08296495330207179,0.36101158915694964,2.6645352591003757e-15,-48.312535018937616,887.1727418805577,1.0048394403449514,-4.008247211750867,-0.07072150570094834,73.60424510099146,0.27281873061133116,-1.8518034477391432,-0.020575593863768258,10.863000843286244,0.12070000936984715,9.774429694661853,0.1086047743851317,-44.30428780718675,0.2967631238610866,813.5684967795663,0.16377547542131246,-51.77530203850325,-0.5752811337611472,-76.09385054709057,-0.8454872283010063,-186.51718788519977,-2.072413198724442
68,1,1,1,1,1,1,0,0.7261354327201843,2.272756,1,1,1,1,1,1,1,0.21015350997360124,1.0952779946470308,-0.6120022383228753,-0.017785627443899204,-0.05393510238261348,0.0920563749074507,0.3455215748167278,3.469446951953614e-15,-55.1903618519569,883.0618921171094,1.0001833640470148,-5.0806246419216095,-0.052201658888509916,81.2914766072154,0.2627488444219013,-2.3244245265532872,-0.025826939183925413,11.001359347722397,0.12223732608580441,8.802051029674182,0.0978005669963798,-50.10973721003529,0.30015627183488536,801.7704155098941,0.16415198428132294,-50.3413571218392,-0.55934841246488,-74.2918721252916,-0.8254652458365734,-183.13154158231956,-2.0347949064702173
69,1,1,1,1,1,1,0,0.7170962691307068,2.306089,1,1,1,1,1,1,1,0.2063494573143916,1.0947535470906102,-0.609995594065241,-0.05867255311349222,-3.743844142128326,0.12823324737235636,0.3334657726955783,-5.329070518200751e-15,-55.00940267280344,879.3747091602255,0.9960071459510991,-7.054034340747164,-0.036468778435431254,112.76507461273712,0.25210871498173926,-3.646129718796919,-0.040512552431076876,16.386804353071035,0.1820756039230115,12.099116666864509,0.13443462963182787,-47.955368332056274,0.3031206321178735,766.6096345474883,0.16463667822007064,-47.65985283908981,-0.5295539204343312,-73.33599259065116,-0.8148443621183462,-179.3116802097362,-1.9923520023304024
70,1,1,1,1,1,1,0,0.7052662372589111,2.339422,1,1,1,1,1,1,1,0.20188200051271935,1.0942381490059527,-0.5805358878783644,-0.12138292766302713,-6.3169289541911935,0.1706879944202008,0.3253467439438186,-1.1546319456101628e-14,-52.35272636887091,873.7194875833484,0.9896018661041435,-8.935981866332137,-0.024575812491223537,149.13342702144726,0.24192615847726684,-5.222149293342765,-0.05802388103714184,22.56627900091825,0.2507364333435361,16.114618367222143,0.17905131519135714,-43.416744502538776,0.3059584693433978,724.5860605619011,0.16508941289642576,-44.82461044994116,-0.49805122722156847,-72.59199274728796,-0.8065776971920885,-174.80278711653892,-1.9422531901837659
71,1,1,1,1,1,1,0,0.6983598470687866,2.372756,1,1,1,1,1,1,1,0.1964894693676995,1.093606136030002,-0.4595627619749747,-0.17862395345142323,-6.266446412835579,0.23150591133518145,0.3220756758414357,1.5987211554602254e-14,-41.443369874903226,868.557491877751,0.983755229219335,-9.594385111690476,-0.017440300744266363,201.0761937041582,0.2326670042780558,-7.515180706022651,-0.08350200784469612,31.145667666940994,0.34606297407712217,22.267495249963705,0.24741661388848563,-31.84898476321275,0.3082023979178855,667.4812981735928,0.16559000860372303,-41.5825180081292,-0.46202797786810224,-72.72951442328575,-0.8081057158142861,-170.53682984659554,-1.8948536649621726
72,1,1,1,1,1,1,0,0.6870526075363159,2.406089,1,1,1,1,1,1,1,0.1909810874251785,1.0925875641323763,-0.41516629856722714,-0.1625159751705769,-4.330042093537981,0.26184496975609806,0.321942396576193,1.1546319456101628e-14,-37.439696804792554,870.0101093591177,0.9854005089581126,-9.803396277528387,-0.014492504918173096,227.80777077263772,0.22427250678842325,-8.769736591087632,-0.09744151767875146,35.506158332619066,0.39451287036243404,24.940721501236002,0.27711912779151116,-27.636300527264165,0.31025588642780805,642.20233858648,0.16599178851747687,-40.19940961206493,-0.4466601068007215,-73.40664033067269,-0.8156293370074743,-169.07938890770413,-1.8786598767522682
73,1,1,1,1,1,1,0,0.6798452734947205,2.439422,1,1,1,1,1,1,1,0.18465903668834346,1.0911737027145856,-0.3055234792875989,-0.06620170294296455,-1.9968866818669821,0.3077637554726609,0.3261378546800117,1.3988810110276972e-14,-27.552107362155674,878.6957304286037,0.9952381135220338,-8.479540032962978,-0.0160923311235288,270.43069791449994,0.21743776359669864,-10.596307750667652,-0.11773675278519613,42.85414143179367,0.4761571270199297,29.250100361104288,0.325001115123381,-19.072567329192694,0.3118181686876747,608.2650325141038,0.166016194618974,-38.657125458380385,-0.4295236162042265,-74.42150610099354,-0.8269056233443727,-168.0681180255309,-1.8674235336170102
74,1,1,1,1,1,1,0,0.6723722815513611,2.472756,1,1,1,1,1,1,1,0.17805346951431988,1.089526313654545,-0.24031820042147814,0.0867255987184625,0.7575328333380829,0.3357002344587247,0.3319109213123793,3.5083047578154947e-14,-21.671895314008903,892.4867144924312,1.0108582110006017,-7.275260338077726,-0.020357755948869558,299.60799930640604,0.21262966114336274,-11.775872823786324,-0.1308430313754036,48.50060800806938,0.5388956445341042,32.51772619056645,0.3613080687840717,-14.396634975931176,0.3127770639734285,592.8787151860251,0.16625660240068854,-38.21856022436616,-0.42465066915962396,-75.63414116935994,-0.8403793463262215,-169.08803061638338,-1.8787558957375932
75,1,1,1,1,1,1,0,0.6688944101333618,2.506089,1,1,1,1,1,1,1,0.17133908339679974,1.0878685684440492,-0.24467134750106845,0.2716617925177806,4.374349892045106,0.3413202765864194,0.3372024678584995,-2.6645352591003757e-15,-22.064462117646357,909.1642604492538,1.0297477182571682,-7.531048312725628,-0.024695279261079783,310.31619683902676,0.2090473543842618,-12.034316034963302,-0.13371462261070335,50.67980150312124,0.563108905590236,34.79807207175409,0.3866452452417121,-14.53341380492073,0.31363933455389437,598.8480636102271,0.16648855041910393,-38.9595040036235,-0.4328833778180389,-76.82779811614697,-0.8536422012905218,-173.3828127846491,-1.9264756976072124
76,1,1,1,1,1,1,0,0.6675671935081482,2.539422,1,1,1,1,1,1,1,0.16403517925210598,1.0866809876227392,-0.1760822984996122,0.3998952552301062,6.786580703506656,0.3722105972043404,0.34059695066192786,1.5987211554602254e-14,-15.879101678695033,920.7283541166512,1.0428455704118826,-5.9103699188955225,-0.02725669624657917,342.70485054872813,0.2057820115391865,-13.354265403592082,-0.1483807267065787,53.860500663767475,0.5984500073751942,36.17136786394604,0.4019040873771782,-9.96873175979951,0.31406457991151154,578.0235035679231,0.1667197617596257,-38.19555638857229,-0.4243950709841366,-75.41893038272774,-0.8379881153636415,-172.0948246611957,-1.91216471845773
77,1,1,1,1,1,1,0,0.6657693982124329,2.572744,1,1,1,1,1,1,1,0.15666089368032937,1.086255904590431,-0.09920513621103509,0.4197190671839748,7.497174157795668,0.40988488202517637,0.34318864361489326,8.881784197001252e-16,-8.946319183511147,922.5160654786511,1.0448703879019718,-3.6669609830930385,-0.02918332615092814,378.1253886650468,0.20365488927755415,-14.760756983561436,-0.16400841092846039,56.059748820525556,0.6228860980058395,36.429476823499954,0.40477196470555504,-5.279358200418108,0.31437592121596064,544.3906768136043,0.16710344322092113,-36.425035414245684,-0.40472261571384094,-71.56376012175538,-0.7951528902417264,-165.8647488685853,-1.8429416540953922
78,1,1,1,1,1,1,0,0.6630048751831055,2.606078,1,1,1,1,1,1,1,0.14931340040370028,1.08615403811941,-0.02001597055548725,0.45247765754163355,5.885722197705138,0.45528939844702343,0.34556501317284255,-3.108624468950438e-14,-1.8050402246938406,925.4702351571048,1.0482163723605218,-0.8218156780735387,-0.030837464959235006,421.35678664530354,0.20289622098782076,-16.366533580392417,-0.1818503731154713,58.275352394409595,0.6475039154934399,35.81619388887607,0.3979577098764008,-0.9832245466203019,0.3147970490906063,504.1134485118012,0.16759911119651597,-34.292774630853465,-0.38103082923170517,-66.40205808990618,-0.737800645443402,-156.58179313613647,-1.7397977015126274
79,1,1,1,1,1,1,0,0.6627168655395508,2.639411,1,1,1,1,1,1,1,0.14199976055185184,1.0865588048787365,0.054433278469518856,0.48612380575360814,1.4494317918377981,0.5065384032048933,0.34748086537236883,1.199040866595169e-14,4.9087930523812116,928.5044448028607,1.0516530125754453,2.486492194416453,-0.03258074755735038,470.32315883908706,0.20309217161836973,-18.241995495299076,-0.2026888388366564,61.05955025040696,0.678439447226744,33.616422836062455,0.37351580928958283,2.4223008579647587,0.31471990568112657,458.18128596377363,0.16808629748343942,-31.402633808222806,-0.34891815342469784,-59.878769112409344,-0.6653196568045483,-143.91385363417055,-1.5990428181574505
80,1,1,1,1,1,1,0,0.6679303050041199,2.672744,1,1,1,1,1,1,1,0.13452642619985056,1.0875441816121647,0.167372958641778,0.5175621596648843,-3.1736000626010545,0.566542565412188,0.34873402516750895,2.930988785010413e-14,15.093693410315545,931.3395555585795,1.054864147195129,8.551219786225206,-0.03437481182908124,527.6435010760046,0.2044093146090729,-20.708252858815136,-0.2300916984312793,63.37445990608468,0.7041606656231632,27.835732800508644,0.3092859200056516,6.5424736240903405,0.3138244120201684,403.69605448257494,0.16858431237235572,-27.76573763414537,-0.30850819593494855,-52.69728367627937,-0.5855253741808819,-127.69485687726007,-1.4188317430806674
81,1,1,1,1,1,1,0,0.6767768263816833,2.706078,1,1,1,1,1,1,1,0.1275989992947813,1.0891965957521006,0.17021881657291074,0.538003279330298,-8.627777677585666,0.6001638346382963,0.34930338666652494,1.0658141036401503e-14,15.350332878545094,933.1829357300065,1.0569520169101896,9.21271464336194,-0.035851322187193,560.0626491267435,0.2063843579396969,-21.98995774372168,-0.24433286381912975,65.1897085682367,0.7243300952026299,23.014429679903756,0.25571588533226397,6.1376182351831545,0.3128832172733511,373.120286603263,0.1689300672818242,-25.54689585266123,-0.28385439836290255,-46.838720823491826,-0.5204302313721314,-116.11583118807233,-1.2901759020896926
82,1,1,1,1,1,1,0,0.6733255982398987,2.739411,1,1,1,1,1,1,1,0.12078366290876863,1.0917139286643125,0.15172097270385237,0.5018104883089755,-11.560173261385888,0.6192340048120517,0.3488856910521538,1.7763568394002505e-14,13.68219731843341,929.9190698357038,1.053255260885382,8.472481840122235,-0.03749667470615228,575.8375097654608,0.20878772134425655,-22.537904581878472,-0.2504211620208719,65.24321065311491,0.7249245628123879,18.39549869322451,0.2043944299247168,5.209715478311175,0.3108474584655356,354.0815600702429,0.16941390780304164,-23.733119330049995,-0.2637013258894444,-42.291916549677964,-0.4699101838853107,-107.66294737789494,-1.1962549708654993
83,1,1,1,1,1,1,0,0.668764054775238,2.772744,1,1,1,1,1,1,1,0.11382320186571122,1.0948699750707171,0.1877771851287457,0.43833823467117866,-13.406332155041769,0.6488735245036021,0.34811865606923054,-2.6645352591003757e-14,16.93374655491029,924.1951420026471,1.046772162195772,10.98785981013537,-0.03912734203979948,599.6857591203647,0.2112447274539454,-23.702979872898766,-0.2633664430322085,64.29888045956105,0.7144320051062338,11.267386969560079,0.12519318855066755,5.94588674477492,0.3082971967628365,324.5093828822824,0.17017283659744004,-21.281991010800446,-0.23646656678667163,-37.83511389515822,-0.4203901543906469,-96.66340840413685,-1.0740378711570762
84,1,1,1,1,1,1,0,0.6588675379753113,2.806078,1,1,1,1,1,1,1,0.1072269716931368,1.0985263569336046,0.2112584082619581,0.3460708598591386,-12.294716947953336,0.6658118503466742,0.3467136043232072,-2.4868995751603507e-14,19.051283257063385,915.8744701420973,1.0373479104565604,12.684570156863987,-0.04050532495064972,609.8000756505896,0.21321017302476647,-24.38737316206597,-0.2709708129118441,62.053029230896605,0.6894781025655179,4.165139040822961,0.046279322675810676,6.366713100199398,0.30541148454938416,306.07439449150763,0.17129929130549693,-19.51357390714145,-0.2168174878571272,-35.13664011708082,-0.39040711241200915,-89.11022276235707,-0.9901135862484118
85,1,1,1,1,1,1,0,0.6534599661827087,2.839411,1,1,1,1,1,1,1,0.1002966669202526,1.1025257886509987,0.41998756145090915,0.2399130885571718,-11.333436866315248,0.7322051651675768,0.3454966573005741,8.881784197001252e-15,37.874478291642994,906.301162326086,1.0265048842746471,27.73188863316826,-0.041891758736348955,663.5983922525387,0.2152287206536594,-27.581174557690474,-0.3064574950854497,57.980426919648025,0.644226965773867,-13.344756459265298,-0.14827507176961444,10.142589658474732,0.3021188131000965,242.70277007354733,0.17245204025996488,-15.134844002338369,-0.1681649333593152,-29.623459209696147,-0.3291495467744016,-68.42591711813313,-0.760287967979257
86,1,1,1,1,1,1,0,0.6473891139030457,2.872744,1,1,1,1,1,1,1,0.09451388502015795,1.106704100008957,0.5202709359193756,0.14205519845640677,-8.270057034303298,0.7620521736319968,0.3440168900413309,-1.0835776720341528e-13,46.9180330012093,897.4763377967989,1.0165096135426424,35.753989031109306,-0.0431872973244147,683.9237940013348,0.21690778501942387,-28.818206910768147,-0.320202299008535,52.77963934134519,0.5864404371260576,-24.700951413112108,-0.27445501570124564,11.164043970099993,0.29904331127451694,213.55254379546406,0.17375264286141923,-12.953914236653022,-0.1439323804072558,-26.85383520975043,-0.2983759467750048,-57.57507574998023,-0.6397230638886692
87,1,1,1,1,1,1,0,0.6333366632461548,2.906067,1,1,1,1,1,1,1,0.0891773596728271,1.1111043781182248,0.659286431111514,0.03209588972020006,-4.806998100860056,0.8014386513488695,0.34227304012385834,-2.842170943040401e-14,59.45445035763635,887.5602073349679,1.0052782957695865,47.649094511312384,-0.04418422833526005,711.3250555574597,0.2179211740600795,-30.679341556452734,-0.34088157284947485,45.058277757259475,0.5006475306362164,-39.5720634277548,-0.43968959364172,11.805355846323963,0.29599329121514795,176.23515177750824,0.17518740529669224,-10.387797499347517,-0.11541997221497241,-22.997659036677728,-0.25552954485197477,-44.04375704151095,-0.48937507823901055
88,1,1,1,1,1,1,0,0.6243293881416321,2.9394,1,1,1,1,1,1,1,0.08435977842743941,1.1157872963816204,0.808910912757375,-0.10995023390101764,-3.7276172769539415,0.8534884159857165,0.34060186028905765,-2.2648549702353193e-14,72.9475861124601,874.7504879068065,0.9907696091367159,62.25991972110522,-0.04477720177146158,746.5894083063129,0.21882004543218614,-33.423466633125805,-0.3713718514791756,36.22889050528006,0.40254322783644514,-58.67654347284655,-0.6519615941427394,10.687666391354881,0.29348229263594233,128.1610796004936,0.17655437440121147,-7.294080453425021,-0.08104533837138912,-17.125108268181883,-0.1902789807575765,-26.167241630439534,-0.29074712922710594
89,1,1,1,1,1,1,0,0.6196874380111694,2.972733,1,1,1,1,1,1,1,0.08085547140975176,1.1205062878009564,0.7999860093897919,-0.2655517205080879,-3.0986193243031304,0.8625707795920711,0.3387945268114707,-3.4638958368304884e-14,72.14273832677145,860.7183458445809,0.9748763686086542,62.228218040430036,-0.04495480581961364,742.430494584358,0.2198918141491215,-33.80813538215548,-0.3756459486906164,31.33719547086141,0.348191060787349,-64.23427015119188,-0.7137141127910209,9.914520286341416,0.2915252793080587,118.28785126022291,0.1781052422058953,-6.586011419613182,-0.07317790466236869,-15.651663011517082,-0.17390736679463423,-22.00749849219961,-0.2445277610244401
90,1,1,1,1,1,1,0,0.6214883327484131,3.006067,1,1,1,1,1,1,1,0.0784196804505601,1.1247481639337908,0.699909818212754,-0.3885523299407042,-1.3219579560033703,0.8396406064635704,0.3372336672612279,-3.175237850427948e-14,63.11786740642617,849.6261508859475,0.9623130036085031,52.996324467818894,-0.04453265344092032,713.380616597186,0.22059265908937592,-32.944771965319305,-0.36605302183688115,29.258400644363306,0.3250933404929256,-60.21231723912169,-0.6690257471013521,10.121542938607277,0.29057189389912774,136.24553428876155,0.179423553876082,-7.601030936284785,-0.08445589929205317,-17.98466915589197,-0.19982965728768856,-27.98073088170478,-0.31089700979671975
91,1,1,1,1,1,1,0,0.6273587346076965,3.0394,1,1,1,1,1,1,1,0.07661634049065333,1.129208880623739,0.6196612519910044,-0.702276125309901,1.2806276895164017,0.8207817313531824,0.3349689369767154,1.2878587085651816e-14,55.88105170454879,821.3345390195534,0.9302690440814966,45.86614636789626,-0.04380928412491836,674.136384956637,0.2206799157652739,-32.31664166649321,-0.35907379629436903,27.623043037818732,0.30692270042020814,-56.355386642926405,-0.6261709626991823,10.014905336652527,0.289192411107944,147.1981540629164,0.180383611677753,-8.12652316390779,-0.09029470182119766,-19.203504653486537,-0.2133722739276282,-30.097766310738873,-0.3344196256748764
