time_s,total_Fx_N_min,total_Fx_N_max,total_Fx_N_valid_scenarios,total_Fz_N_min,total_Fz_N_max,total_Fz_N_valid_scenarios,left_ankle_Nm_min,left_ankle_Nm_max,left_ankle_Nm_valid_scenarios,left_knee_Nm_min,left_knee_Nm_max,left_knee_Nm_valid_scenarios,left_hip_Nm_min,left_hip_Nm_max,left_hip_Nm_valid_scenarios,right_ankle_Nm_min,right_ankle_Nm_max,right_ankle_Nm_valid_scenarios,right_knee_Nm_min,right_knee_Nm_max,right_knee_Nm_valid_scenarios,right_hip_Nm_min,right_hip_Nm_max,right_hip_Nm_valid_scenarios
5.2502,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.283533,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.316856,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.350189,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.383522,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.416856,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.450189,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.483522,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.516856,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.550189,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.583511,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.616844,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.650178,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.683511,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.716844,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.750178,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.783511,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.816844,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.850178,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.8835,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.916833,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.950167,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5.9835,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.016833,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.050167,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.0835,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.116833,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.150167,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
6.183489,21.17489927146596,36.46487637290085,14,894.7984286500478,1000.019160842411,14,-55.80358892244021,5.128016648545746,14,-34.33473577549873,45.27313986038359,14,-79.19258044341098,-43.565118939175534,14,-65.49481764501675,5.9257101433792165,14,32.76111961609327,53.63873383518783,14,34.25289713479567,53.458260613976435,14
6.216822,29.637009466249836,39.2788092365482,14,1006.9839300103015,1129.6608211700188,14,-60.76648274513002,4.1961694354590975,14,-34.067386133076525,55.92425436097314,14,-91.04202660639176,-51.78111399687488,14,-78.44746218292218,6.653756452770011,14,37.75119725536153,64.00657562368397,14,38.11084358975897,63.127014919992654,14
6.250156,13.138379529752928,50.089107594586416,15,989.4114547196408,1227.9492355707575,15,-64.42979463899327,3.7814265288814823,15,-32.685686769841,65.85442673546498,15,-97.86316180419344,-55.76465029114038,15,-86.54326521836515,6.676590583289544,15,37.63320920635468,71.59078950665116,15,36.60250956043537,67.71632259394846,15
6.283489,3.067906188003806,28.477882768388245,15,979.8619898054322,1244.2188608473634,15,-67.33746030611889,3.990393757830418,15,-30.903905797305022,73.46633708390998,15,-99.63881097591363,-55.09883890147169,15,-86.15245284918917,5.825938686679539,15,35.16636276672065,64.93241499748777,15,32.79497298180664,62.168373657036184,15
6.316822,-4.714263553074512,6.573044688205202,15,939.5636636764966,1151.5330318240965,15,-73.7083135492542,5.508265044955905,15,-27.83317498388293,84.48976965919039,15,-95.03633922544998,-41.78510097277561,15,-67.09816016024156,3.7480396812417123,15,24.837271728583545,49.287419285335254,15,23.492799550914114,46.913859720312274,15
6.350156,-29.8621581477915,-2.387474062531208,15,879.0799173731032,982.3512270000804,15,-70.73080718337877,6.810977496070201,15,-23.638540062432554,82.02947062458867,15,-87.65356340999266,-28.6302176262163,15,-45.82582717942333,2.0632655386343393,15,8.533935705816281,35.35940479892355,15,6.920220514917178,33.996601007958034,15
6.383489,-41.38864888494036,1.508676395551771,15,717.1321301678857,859.0959745446871,15,-64.79608703577985,-32.928272862617675,14,-18.724382144895145,24.63334635014997,14,-74.05837241452105,-45.11924645727039,14,-26.33683996324921,-3.489827216207543,14,6.7510156626999995,34.28360563944233,14,5.281833632332848,32.72262722391113,14
6.416822,-48.02850347065668,11.434497750217057,15,571.4586900422019,822.912826183538,15,-56.82052170655472,-28.58527920867686,14,-20.516232433921623,26.769886045629455,14,-72.36995279757755,-27.945808796025702,14,-20.76385242627672,-0.0546051472113431,14,-6.594095816378074,34.58247724223959,14,-8.893945379440424,32.72928895524149,14
6.450156,-32.21189960924212,25.595976823341378,15,520.621340080192,800.1409565524737,15,-52.72514408829775,7.114679217078383,15,-26.63286724326709,45.61700528969304,15,-74.3564436667334,-28.841429288508184,15,-23.89266922734027,1.4311783823766393,15,0.25425157898015316,37.025520934113516,15,-0.01627849930298042,35.28517519723773,15
6.483478,17.936243458243112,47.13541990110127,15,584.6224532511769,783.2850841346263,15,-51.39473822763574,5.762637785870474,15,-30.912903723463053,36.70553336473114,15,-77.32921753459208,-41.52466782133283,15,-30.354852962253275,3.117504443478255,15,18.804361396604172,41.43942907668317,15,19.330787340674654,38.87212739920409,15
6.516811,60.10147279635974,73.45735563999506,14,728.3978703157751,813.8706356821356,14,-51.10218366041825,4.280557726577413,14,-34.64372265977064,30.28654888178376,14,-86.6676092230624,-59.81695596131392,14,-43.330003556090595,5.5745575157120495,14,40.26655101294557,52.230854903697534,14,34.00610115820137,47.95221480621953,14
6.550144,96.3801294360979,132.08524483576005,14,798.0560613860044,914.9682805023859,14,-49.52500697514696,3.704840222556882,14,-34.23529458919294,28.6405541258761,14,-96.3845762745395,-73.49556492706623,14,-53.997384411924074,7.423669848865945,14,49.38970579253151,74.05837619950313,14,37.65132445839177,62.18363637494631,14
6.583478,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1
6.616811,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.650144,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.683478,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.716811,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.750144,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.783467,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.8168,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.850133,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.883467,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.9168,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.950133,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6.983467,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.0168,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.050122,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.083456,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.116789,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.150122,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.183456,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.216789,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.250122,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.283456,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.316789,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.350111,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.383444,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.416778,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.450111,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.483444,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7.516778,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
7.550111,-372.2166191167816,-304.5408701864575,14,1077.3226481088093,1230.6415446295985,14,,,0,,,0,,,0,,,0,,,0,,,0
7.583444,-393.2121007347333,-319.93123324643017,14,1046.6348223752757,1192.7332785867673,14,,,0,,,0,,,0,,,0,,,0,,,0
7.616778,-367.76677424868257,-270.66577269778696,15,914.0762756556214,1080.071728746044,15,,,0,,,0,,,0,,,0,,,0,,,0
7.6501,-308.4943830865574,-251.93569269267715,15,829.1914838497586,933.8004893265731,15,,,0,,,0,,,0,,,0,,,0,,,0
7.683433,-238.8023965117469,-195.38377896415656,15,675.1917211536688,754.7177344298315,15,,,0,,,0,,,0,,,0,,,0,,,0
7.716767,-182.09189013835322,-142.83347820675448,15,492.1911990415565,670.9474293844746,15,,,0,,,0,,,0,,,0,,,0,,,0
7.7501,-141.36262047779752,-76.86607173277989,15,353.27576147087393,615.5131310195338,15,,,0,,,0,,,0,,,0,,,0,,,0
7.783433,-116.44237710825914,-20.636007986787433,15,351.9673157509978,595.4925940778959,15,,,0,,,0,,,0,,,0,,,0,,,0
7.816767,-95.14620112663864,-11.573731827370555,15,438.7514974337418,617.3270491435586,15,,,0,,,0,,,0,,,0,,,0,,,0
7.8501,-77.27812102990063,-39.53776953606636,15,565.1275481486839,676.6781636916553,15,,,0,,,0,,,0,,,0,,,0,,,0
7.883433,-84.88406799809646,-66.81569216119115,15,712.130827677632,795.6697190043859,15,,,0,,,0,,,0,,,0,,,0,,,0
7.916756,-120.0774055848805,-65.13763136316489,15,853.9088375561087,954.0219261112795,15,,,0,,,0,,,0,,,0,,,0,,,0
7.950089,-116.84966633611222,-56.19168157930896,15,970.7329375932522,1104.1794300820516,15,,,0,,,0,,,0,,,0,,,0,,,0
7.983422,-112.0173093003057,-44.80451732649005,15,1053.9756474248227,1216.4512698594103,15,,,0,,,0,,,0,,,0,,,0,,,0
8.016756,-68.54761031633453,-25.632008024006044,15,1116.654603646246,1284.5671791900709,15,,,2,,,2,,,2,,,2,,,2,,,2
8.050089,-6.864654734187827,-5.210529287515258,15,1149.7574536620982,1302.5999327344164,15,-67.23284721333029,3.078538820602624,15,-70.7725609769969,-0.599036916467677,15,-137.07823638817138,-90.69285996610365,15,2.8372762295690306,12.794756576816614,15,97.77808658580712,127.51467016445288,15,87.5918731319539,114.7664403528798,15
8.083422,14.367526101626,48.28091206488835,15,1135.773073945665,1268.920160970965,15,-48.29127977544944,0.3489554014291869,15,-60.665996989806075,-15.438689007361416,15,-110.53096660433062,-83.3468340188956,15,-5.857702921097877,10.84232320743982,15,86.59781028917357,112.38905129483403,15,65.91391633073638,83.87864709539816,15
8.116756,36.40698845667348,112.65925661220447,15,1084.3297451127053,1211.471527757815,15,-33.18660990244946,-0.3164528494491563,13,-45.35067146076899,-17.09114988558255,13,-82.46066036225434,-64.96788615173023,13,-15.469352330774571,7.586227552979045,13,64.23651417951969,78.00409825658501,13,33.205210399363466,58.012824961890246,13
8.150089,51.971012532341,114.74173948067384,15,1025.189524229751,1145.4372588266144,15,,,1,,,1,,,1,,,1,,,1,,,1
8.183422,56.9681063481207,100.22206279111363,15,953.7988978509668,1065.7181857868898,15,,,0,,,0,,,0,,,0,,,0,,,0
8.216756,57.67687145114869,81.95451767561593,15,888.2266253491456,992.4754264067047,15,,,0,,,0,,,0,,,0,,,0,,,0
8.250078,47.18982416505058,57.67645175728436,15,838.5724956545199,937.0103804200738,15,,,0,,,0,,,0,,,0,,,0,,,0
8.283411,20.685504091353863,42.29405246862691,15,808.40115838803,903.3067510715764,15,,,0,,,0,,,0,,,0,,,0,,,0
8.316744,-19.761141797112597,30.74406745807406,15,788.3052159306461,880.856452349536,15,,,0,,,0,,,0,,,0,,,0,,,0
8.350078,-15.149724883838806,15.597975639256308,15,783.0232094883933,874.9451791341646,15,,,0,,,0,,,0,,,0,,,0,,,0
8.383411,0.6746523822835994,10.199690278481938,15,781.3995201829533,873.1307564491875,15,,,0,,,0,,,0,,,0,,,0,,,0
8.416744,-25.571465923222142,17.434437242516978,15,780.8949829486464,872.556219217392,15,,,0,,,0,,,0,,,0,,,0,,,0
8.450078,-45.54956980215834,7.436285675491127,15,769.9949153715321,860.3647807302623,15,,,0,,,0,,,0,,,0,,,0,,,0
8.483411,-63.435391399838544,-24.569773010748914,15,752.4953185703012,840.8125232665478,15,,,0,,,0,,,0,,,0,,,0,,,0
8.516744,-96.64406018917735,-78.30393163136297,14,718.9188263900106,803.3001120826219,14,,,0,,,0,,,0,,,0,,,0,,,0
8.550067,-126.87796763202016,-103.80924624438006,14,692.2620101726202,773.5247344062159,14,,,0,,,0,,,0,,,0,,,0,,,0
8.5834,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0
8.616733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.650067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.6834,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.716733,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.750067,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.7834,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.816722,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.850056,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.883389,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.916722,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
8.950056,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
